nr;czas;koszt
2;0.0814473;3078
2;0.0827215;3070
2;0.0829051;3068
2;0.0851499;3067
2;0.085594;3066
2;0.0861676;3053
2;0.0883113;3050
2;0.0902339;3046
2;0.0924262;3045
2;0.0925022;3043
2;0.0930547;3042
2;0.0951232;3040
2;0.096724;3029
2;0.0971477;3024
2;0.0975515;3023
2;0.0978025;3021
2;0.09921;3017
2;0.100927;3012
2;0.101058;3011
2;0.101134;3006
2;0.101875;3005
2;0.10251;2995
2;0.102873;2992
2;0.106595;2984
2;0.108127;2980
2;0.110732;2979
2;0.111356;2978
2;0.113589;2977
2;0.116028;2972
2;0.117056;2971
2;0.117346;2969
2;0.117935;2959
2;0.123382;2950
2;0.127584;2947
2;0.132294;2939
2;0.133672;2935
2;0.134538;2933
2;0.136262;2929
2;0.138865;2927
2;0.142129;2926
2;0.146102;2920
2;0.147048;2917
2;0.147525;2913
2;0.149073;2911
2;0.154578;2910
2;0.154586;2908
2;0.154914;2907
2;0.156844;2903
2;0.158429;2902
2;0.158934;2901
2;0.159039;2900
2;0.16075;2899
2;0.163431;2897
2;0.164517;2896
2;0.165434;2894
2;0.165519;2886
2;0.167208;2884
2;0.169173;2883
2;0.169352;2875
2;0.173745;2874
2;0.179994;2869
2;0.180967;2861
2;0.184456;2854
2;0.184719;2846
2;0.185571;2845
2;0.191746;2842
2;0.191895;2841
2;0.196081;2835
2;0.198801;2834
2;0.200067;2831
2;0.201322;2830
2;0.202662;2828
2;0.203214;2827
2;0.203492;2825
2;0.204766;2823
2;0.207226;2821
2;0.210077;2818
2;0.213425;2814
2;0.214063;2813
2;0.214114;2812
2;0.214872;2809
2;0.215709;2807
2;0.215869;2803
2;0.230174;2793
2;0.235743;2792
2;0.239574;2791
2;0.250562;2783
2;0.253138;2781
2;0.256121;2769
2;0.261204;2767
2;0.265181;2766
2;0.267197;2765
2;0.270893;2764
2;0.271119;2755
2;0.273953;2752
2;0.286945;2750
2;0.294901;2745
2;0.310952;2741
2;0.31365;2735
2;0.316598;2730
2;0.322142;2720
2;0.322981;2719
2;0.326225;2718
2;0.326724;2716
2;0.333378;2715
2;0.346638;2714
2;0.351458;2712
2;0.355406;2705
2;0.36259;2704
2;0.365973;2703
2;0.370554;2701
2;0.374087;2699
2;0.384045;2691
2;0.399359;2683
2;0.404822;2681
2;0.435138;2680
2;0.436964;2679
2;0.439517;2678
2;0.439593;2675
2;0.447692;2671
2;0.453952;2666
2;0.453984;2665
2;0.47166;2664
2;0.481178;2661
2;0.48309;2660
2;0.487643;2657
2;0.492106;2648
2;0.498158;2647
2;0.517636;2644
2;0.545832;2638
2;0.565916;2635
2;0.569703;2634
2;0.576584;2632
2;0.606939;2631
2;0.613208;2622
2;0.61929;2619
2;0.622576;2617
2;0.634706;2616
2;0.641592;2615
2;0.650191;2606
2;0.663517;2605
2;0.665215;2604
2;0.723519;2598
2;0.738198;2597
2;0.743486;2594
2;0.76641;2592
2;0.767783;2590
2;0.772192;2589
2;0.78069;2588
2;0.782045;2587
2;0.787551;2586
2;0.791042;2585
2;0.817021;2584
2;0.853245;2575
2;0.867636;2568
2;0.914558;2559
2;0.937617;2557
2;0.970224;2551
2;0.977613;2550
2;0.986345;2549
2;1.02226;2539
2;1.04092;2535
2;1.05516;2533
2;1.06507;2532
2;1.07593;2530
2;1.09968;2529
2;1.18671;2528
2;1.19547;2527
2;1.2563;2525
2;1.36275;2517
2;1.39454;2516
2;1.43369;2515
2;1.46931;2514
2;1.68701;2508
2;1.8032;2504
2;2.36624;2494
2;2.50188;2483
2;3.44073;2482
2;3.93334;2478
2;3.98984;2477
3;4.9042e-05;3531
3;0.000226;3524
3;0.000405875;3512
3;0.000542458;3511
3;0.000642583;3503
3;0.000815542;3494
3;0.000994042;3488
3;0.0014905;3485
3;0.00156604;3482
3;0.00178817;3481
3;0.00253883;3480
3;0.00317483;3475
3;0.00383354;3473
3;0.00396358;3472
3;0.00408863;3471
3;0.00412308;3468
3;0.00414033;3457
3;0.00438704;3456
3;0.00441138;3442
3;0.00450479;3441
3;0.00455367;3440
3;0.00461467;3438
3;0.00497029;3437
3;0.00517713;3435
3;0.00534308;3416
3;0.00550371;3411
3;0.00552617;3410
3;0.00556288;3399
3;0.00574088;3397
3;0.005851;3396
3;0.00588054;3392
3;0.00605625;3390
3;0.00613654;3385
3;0.00621529;3382
3;0.006647;3381
3;0.0068785;3380
3;0.00711858;3379
3;0.00729217;3371
3;0.00729496;3368
3;0.00743875;3365
3;0.00798067;3361
3;0.00815667;3359
3;0.00825396;3356
3;0.0094785;3353
3;0.00971371;3352
3;0.00998596;3350
3;0.0101647;3342
3;0.0102174;3337
3;0.0110093;3328
3;0.0110922;3326
3;0.0113455;3316
3;0.0114253;3312
3;0.0115541;3309
3;0.0119889;3307
3;0.012055;3299
3;0.0121163;3298
3;0.0121453;3297
3;0.0123306;3296
3;0.0123789;3295
3;0.0128756;3287
3;0.0132505;3285
3;0.0133578;3282
3;0.0134939;3278
3;0.0136417;3277
3;0.0137345;3274
3;0.0143606;3270
3;0.0159473;3267
3;0.0175463;3266
3;0.0178954;3265
3;0.0180362;3261
3;0.0180777;3260
3;0.0182856;3256
3;0.0183921;3246
3;0.0186487;3245
3;0.0201143;3242
3;0.020626;3239
3;0.0208841;3238
3;0.0218027;3236
3;0.0225492;3234
3;0.0242766;3231
3;0.0246295;3230
3;0.0261505;3222
3;0.0269291;3215
3;0.027469;3214
3;0.0278131;3212
3;0.028267;3209
3;0.0285826;3208
3;0.0300075;3207
3;0.030232;3204
3;0.0309145;3202
3;0.031484;3197
3;0.0323227;3195
3;0.0333151;3194
3;0.0333487;3193
3;0.0334373;3192
3;0.0342205;3183
3;0.034501;3180
3;0.0358085;3176
3;0.0362858;3174
3;0.0365793;3172
3;0.0367689;3171
3;0.0376251;3169
3;0.0393595;3163
3;0.0394709;3151
3;0.04081;3148
3;0.040835;3144
3;0.0417898;3138
3;0.0426168;3137
3;0.0428769;3132
3;0.0438308;3128
3;0.0440813;3127
3;0.0445337;3124
3;0.0451245;3114
3;0.0452181;3113
3;0.0453348;3111
3;0.0458364;3106
3;0.0474445;3105
3;0.0476505;3099
3;0.0478887;3097
3;0.0503133;3091
3;0.052038;3086
3;0.0527451;3081
3;0.0543455;3074
3;0.0547708;3065
3;0.0552032;3063
3;0.0559664;3062
3;0.0562311;3054
3;0.0569722;3046
3;0.0573319;3045
3;0.0576835;3043
3;0.0578218;3037
3;0.0579978;3033
3;0.0598272;3032
3;0.0604084;3021
3;0.0609743;3020
3;0.061988;3018
3;0.0624598;3011
3;0.0646322;3001
3;0.0647136;2999
3;0.0648792;2996
3;0.0659503;2987
3;0.068794;2985
3;0.0688695;2984
3;0.0706188;2983
3;0.0729886;2981
3;0.0753912;2975
3;0.0766383;2974
3;0.0769445;2972
3;0.0775409;2970
3;0.0782712;2968
3;0.0784555;2967
3;0.0787785;2966
3;0.0798125;2961
3;0.0817229;2953
3;0.0830507;2951
3;0.0851315;2950
3;0.0875045;2947
3;0.0887589;2946
3;0.0895807;2945
3;0.0902822;2944
3;0.0921722;2939
3;0.0926383;2937
3;0.096567;2935
3;0.0973724;2933
3;0.099874;2932
3;0.0999928;2931
3;0.101904;2930
3;0.102135;2928
3;0.104419;2923
3;0.113737;2920
3;0.117983;2915
3;0.118041;2909
3;0.118894;2904
3;0.119698;2903
3;0.119798;2897
3;0.119955;2896
3;0.120963;2892
3;0.123389;2891
3;0.129147;2888
3;0.131626;2886
3;0.13171;2882
3;0.133717;2881
3;0.137046;2880
3;0.141561;2879
3;0.143783;2878
3;0.14413;2869
3;0.144752;2868
3;0.14813;2864
3;0.148826;2862
3;0.1507;2857
3;0.152715;2856
3;0.154546;2853
3;0.158535;2851
3;0.161028;2850
3;0.162607;2844
3;0.165779;2839
3;0.167592;2838
3;0.170056;2831
3;0.175244;2829
3;0.175727;2827
3;0.180187;2825
3;0.181224;2809
3;0.183281;2808
3;0.189236;2807
3;0.190283;2799
3;0.19092;2794
3;0.199375;2793
3;0.204811;2787
3;0.210707;2778
3;0.214665;2770
3;0.227285;2769
3;0.231886;2768
3;0.235868;2767
3;0.240132;2766
3;0.241123;2765
3;0.243549;2764
3;0.246734;2758
3;0.248039;2753
3;0.256644;2752
3;0.256864;2750
3;0.257371;2749
3;0.261559;2745
3;0.266608;2741
3;0.266726;2738
3;0.268044;2736
3;0.284736;2735
3;0.292793;2734
3;0.300392;2733
3;0.301027;2732
3;0.304649;2728
3;0.309638;2727
3;0.311066;2725
3;0.32412;2722
3;0.326308;2720
3;0.333089;2713
3;0.33659;2712
3;0.351151;2711
3;0.360997;2703
3;0.37358;2702
3;0.377377;2698
3;0.382472;2692
3;0.38798;2687
3;0.390704;2685
3;0.40978;2684
3;0.41076;2675
3;0.420948;2666
3;0.425331;2664
3;0.431587;2660
3;0.434678;2659
3;0.444896;2658
3;0.469472;2655
3;0.483653;2643
3;0.48621;2632
3;0.517939;2630
3;0.524648;2626
3;0.56383;2618
3;0.572341;2614
3;0.582171;2612
3;0.608273;2611
3;0.610544;2610
3;0.662202;2606
3;0.686471;2605
3;0.732157;2601
3;0.769607;2594
3;0.789597;2592
3;0.800975;2582
3;0.80514;2576
3;0.810861;2566
3;0.824925;2562
3;0.835217;2561
3;0.839981;2558
3;0.841018;2557
3;0.859678;2554
3;0.967418;2553
3;0.982359;2552
3;1.04198;2548
3;1.07097;2546
3;1.0727;2539
3;1.08101;2537
3;1.15719;2536
3;1.24176;2535
3;1.33615;2529
3;1.41164;2526
3;1.44178;2525
3;1.50235;2521
3;1.52249;2520
3;1.99478;2518
3;2.17283;2517
3;2.80524;2512
3;2.83071;2501
3;3.02858;2496
3;5.29702;2493
3;7.56877;2484
3;14.9634;2477
3;15.114;2476
4;0.0003505;3532
4;0.000439333;3526
4;0.000442208;3524
4;0.000803583;3523
4;0.000826125;3518
4;0.000875542;3512
4;0.000890625;3505
4;0.00089625;3499
4;0.00122296;3493
4;0.00159342;3491
4;0.00187571;3483
4;0.00217583;3481
4;0.00246425;3480
4;0.00268592;3477
4;0.00287187;3472
4;0.00315779;3469
4;0.00327258;3467
4;0.00349683;3464
4;0.00357275;3463
4;0.00362167;3460
4;0.00363667;3458
4;0.004674;3451
4;0.00503158;3449
4;0.00525112;3446
4;0.00535617;3445
4;0.00558817;3440
4;0.00575879;3431
4;0.00596579;3427
4;0.00605862;3424
4;0.00611804;3423
4;0.00658679;3409
4;0.00666233;3407
4;0.00688417;3405
4;0.00740012;3402
4;0.00743242;3401
4;0.00782479;3398
4;0.00836967;3397
4;0.00996729;3396
4;0.010289;3383
4;0.0104343;3375
4;0.0105728;3374
4;0.0107555;3373
4;0.0116253;3367
4;0.0118633;3366
4;0.0121001;3360
4;0.0138462;3358
4;0.0139905;3357
4;0.014472;3354
4;0.0146643;3352
4;0.0148114;3349
4;0.0150023;3347
4;0.0150133;3344
4;0.0161515;3337
4;0.0165498;3335
4;0.0169668;3334
4;0.017412;3328
4;0.0181341;3321
4;0.018674;3319
4;0.0196242;3314
4;0.019867;3306
4;0.0201027;3303
4;0.0201412;3300
4;0.0204222;3295
4;0.0205422;3283
4;0.0207132;3280
4;0.0217;3279
4;0.0217768;3278
4;0.022371;3277
4;0.0230293;3265
4;0.0236259;3264
4;0.0240094;3262
4;0.0244952;3261
4;0.0251642;3259
4;0.0255543;3256
4;0.0257752;3255
4;0.0260685;3254
4;0.0262887;3250
4;0.0264128;3247
4;0.0275338;3246
4;0.0277562;3244
4;0.0279168;3237
4;0.0283854;3235
4;0.0288602;3234
4;0.029448;3226
4;0.0302211;3224
4;0.0309945;3223
4;0.031429;3211
4;0.0317287;3209
4;0.0332581;3204
4;0.0332804;3193
4;0.0336766;3185
4;0.0343766;3172
4;0.0349058;3169
4;0.0366936;3164
4;0.0370967;3155
4;0.0380105;3154
4;0.038038;3152
4;0.0393038;3142
4;0.0398243;3136
4;0.0416115;3135
4;0.0429678;3125
4;0.0433948;3120
4;0.0449313;3117
4;0.0471687;3114
4;0.047386;3113
4;0.0475262;3106
4;0.0496415;3102
4;0.0523502;3100
4;0.0529242;3099
4;0.053624;3098
4;0.0540218;3097
4;0.0541594;3089
4;0.0541673;3085
4;0.0543187;3084
4;0.0552217;3083
4;0.0555858;3080
4;0.0555935;3079
4;0.0559405;3069
4;0.0562491;3066
4;0.0565526;3059
4;0.0568018;3058
